,Name,Party,Start Date,End Date,Wikidata_ID,gender,birthday,twitter_username,twitter_numeric_user_id,subscriber_count,start_date,point_in_time,period,Location,Age,Seniority,Image_URL
82,Senna Maatoug,GroenLinks-PvdA,,,Q105798678,female,+1989-00-00T00:00:00Z,SennaMaatoug,SennaMaatoug,,+2020-05-24T00:00:00Z,+2021-03-08T00:00:00Z,2024,Leiden,34 jaar,1057 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/66b2be3d-10f8-46a4-90c6-b86005df0a50_1614.jpg?itok=ucBVZQH7
83,Barry Madlener,PVV,,,Q545023,male,+1969-01-06T00:00:00Z,,,,,,2024,Rockanje,55 jaar,5128 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/7c43c8c2-1958-496c-8060-b0f3bf652992_1614.jpg?itok=_lYTFVgy
84,Vicky Maeijer,PVV,,,Q17166729,female,+1986-09-07T00:00:00Z,VickyMaeijer,VickyMaeijer,4830.0,+2011-12-14T00:00:00Z,+2020-04-27T00:00:00Z,2024,Krimpen aan den IJssel,37 jaar,2414 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/e5f316f0-e4e7-4cf0-a064-ed9321737487_1614.jpg?itok=RGqxDiaf
85,Gidi Markuszower,PVV,,,Q19986193,male,+1977-10-27T00:00:00Z,gidimarkuszower,gidimarkuszower,4625.0,+2009-06-16T00:00:00Z,+2020-04-20T00:00:00Z,2024,Amsterdam,46 jaar,2526 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/754f2d87-8990-4b77-8181-54d8df8fa63a_1614.jpg?itok=d-9fDuR5
86,Claire Martens-America,VVD,,,Q123175893,female,+1987-09-19T00:00:00Z,,,,,,2024,,36 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/059453a7-a169-477c-9f89-54dda55b6d40_1291.jpg?itok=lEKINgDs
87,Rachel van Meetelen,PVV,,,Q123176032,female,+1975-03-12T00:00:00Z,,,,,,2024,Bergen op Zoom,48 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/0f5bdaad-ea3e-4d01-a85f-46010d9fb514_1291.jpg?itok=plYHI-f9
88,Gideon van Meijeren,FVD,,,Q105710001,male,+1988-00-00T00:00:00Z,,,,,,2024,Heino,35 jaar,1057 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/557f8bd5-9f66-4bed-9b5f-86746bb0600a_1291.jpg?itok=7NkyJX1s
89,Wim Meulenkamp,VVD,,,Q123175895,male,+1975-01-03T00:00:00Z,,,,,,2024,Ambt-Delden,49 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/de1735dc-a542-4e58-8c06-9effd9005686_1291.jpg?itok=FO5Y2cO_
90,Ingrid Michon-Derkzen,VVD,,,Q106119756,female,+1976-09-14T00:00:00Z,ingridmichon,ingridmichon,,+2011-11-24T00:00:00Z,+2021-03-23T00:00:00Z,2024,'s-Gravenhage,47 jaar,1057 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/973da897-66c7-4010-a98d-505e0e97a60c_1614.jpg?itok=kIvOw5_A
91,Mohammed Mohandis,GroenLinks-PvdA,,,Q861657,male,+1985-06-28T00:00:00Z,MoMohandis,MoMohandis,5344.0,+2009-06-08T00:00:00Z,+2020-04-26T00:00:00Z,2024,Gouda,38 jaar,2274 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/b7a52679-bac9-4e00-9dfd-06a22a7cf088_1614.jpg?itok=xPjeBvjD
92,Jeremy Mooiman,PVV,,,Q123176039,male,+1995-11-22T00:00:00Z,,,,,,2024,Zoetermeer,28 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/b4bbefe3-6926-4d81-b8a4-b1bb6ae2e3c6_1291.jpg?itok=sjLMqH0A
93,Edgar Mulder,PVV,,,Q28861872,male,+1961-11-22T00:00:00Z,edgarmulder1,edgarmulder1,2444.0,+2011-04-22T00:00:00Z,+2020-04-19T00:00:00Z,2024,Zwolle,62 jaar,2526 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/48d02bab-281c-4bd0-8a50-26bf90a38cc0_1614.jpg?itok=ZG2oufL3
94,Songül Mutluer,GroenLinks-PvdA,,,Q104715862,female,+1979-00-00T00:00:00Z,songulmutluer,songulmutluer,,+2010-01-01T00:00:00Z,+2021-03-08T00:00:00Z,2024,Zaandam,44 jaar,734 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/9f855643-68a2-409e-b4fe-81b92547212a_1614.jpg?itok=EoIJeDXR
95,Jeanet Nijhof-Leeuw,PVV,,,Q123176038,female,+1962-11-10T00:00:00Z,,,,,,2024,Hengelo,61 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/89d9850d-dc76-4b91-9307-4405bee6d859_1291.jpg?itok=Sn68OIn9
96,Michiel van Nispen,SP,,,Q16069986,male,+1982-10-14T00:00:00Z,MichielvNispen,MichielvNispen,1057.0,+2012-06-12T00:00:00Z,+2020-04-26T00:00:00Z,2024,Breda,41 jaar,3612 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/fdc445bd-f8fe-4cfc-b387-7fd66a181674_1614.jpg?itok=sTvL2Rjg
97,Jimme Nordkamp,GroenLinks-PvdA,,,Q123173849,male,+1996-09-22T00:00:00Z,,,,,,2024,Losser,27 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/07e473d9-837d-4a83-8a83-e57a5d0f059b_1291.jpg?itok=MglP-ay5
98,Pieter Omtzigt,Nieuw Sociaal Contract,,,Q7192814,male,+1974-01-08T00:00:00Z,PieterOmtzigt,PieterOmtzigt,56426.0,+2009-01-20T00:00:00Z,+2018-05-10T00:00:00Z,2024,Enschede,50 jaar,7325 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/d847851a-777b-43c6-83b3-392672659edc_1291.jpg?itok=TnlrOr8_
99,Tjebbe van Oostenbruggen,Nieuw Sociaal Contract,,,Q123173892,male,+1979-09-22T00:00:00Z,,,,,,2024,De Meern,44 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/fd56ae47-9aad-480b-8b5f-a581266b4dfb_1291.jpg?itok=iTkbvgGA
100,Esther Ouwehand,PvdD,,,Q434842,female,+1976-06-10T00:00:00Z,estherouwehand,estherouwehand,27078.0,+2010-05-02T00:00:00Z,+2020-04-19T00:00:00Z,2024,'s-Gravenhage,47 jaar,5844 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/1c16919b-5c3f-486c-9cc7-bdd00e29e9a4_1614.jpg?itok=vz2HnnYH
101,Sandra Palmen,Nieuw Sociaal Contract,,,Q123174045,female,+1972-02-17T00:00:00Z,,,,,,2024,Leersum,52 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/61aaf80d-fccd-4596-8632-fc53d24e7502_1291.jpg?itok=wqTd-2ul
102,Jan Paternotte,D66,,,Q16912128,male,+1984-02-26T00:00:00Z,,,,,,2024,Leiderdorp,39 jaar,2526 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/2690bccc-5463-459a-b1df-cb93e222b348_1614.jpg?itok=b2ohufcG
103,Mariëtte  Patijn,GroenLinks-PvdA,,,,,,,,,,,2024,Hilversum,57 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/3dd43fe1-c99a-4826-b08f-4ed3fc0dd9ba_1291.jpg?itok=LUIk7yPV
104,Mariëlle Paul,VVD,,,Q106119765,female,+1966-11-05T00:00:00Z,marielle_paul,marielle_paul,,+2013-06-04T00:00:00Z,+2021-03-29T00:00:00Z,2024,Amsterdam,57 jaar,919 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/0e34f732-337a-4339-961f-8c18d68e714d_1614.jpg?itok=D7GTWDMw
105,Wieke Paulusma,D66,,,Q46445036,female,+1978-12-05T00:00:00Z,wiepau,wiepau,,+2009-10-14T00:00:00Z,+2021-03-15T00:00:00Z,2024,Groningen,45 jaar,1042 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/d89044ef-b7df-4a15-be10-d342fe381664_1614.jpg?itok=XlriCPZD
106,Cor Pierik,BBB,,,Q123176328,male,+1965-00-00T00:00:00Z,,,,,,2024,Genemuiden,58 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/043e1008-a9c1-4d69-be4f-805bd722bd05_1291.jpg?itok=dyKbcgwM
107,Anita Pijpelink,GroenLinks-PvdA,,,Q104192152,female,+1974-10-07T00:00:00Z,apijpelink,apijpelink,,,,2024,Middelburg,49 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/bec92ed9-7bcc-4419-b317-2021f0b35f21_1291.jpg?itok=tAzM82V-
108,Kati Piri,GroenLinks-PvdA,,,Q17143453,female,+1979-04-08T00:00:00Z,katipiri,katipiri,,+2014-01-13T00:00:00Z,+2021-03-15T00:00:00Z,2024,'s-Gravenhage,44 jaar,1057 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/a437e923-725f-415e-a01d-5588a7af933e_1291.jpg?itok=7e5BPGHx
109,Caroline van der Plas,BBB,,,Q106044088,female,+1967-06-06T00:00:00Z,llientje1967,llientje1967,,+2010-02-00T00:00:00Z,,2024,Deventer,56 jaar,1057 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/b41b2403-9f06-4d55-adc5-b0777373ca7e_1614.jpg?itok=iWRGFTke
110,Anne-Marijke Podt,D66,,,Q83364807,female,+1975-01-16T00:00:00Z,Annemarijke,Annemarijke,2251.0,+2008-07-24T00:00:00Z,+2020-04-25T00:00:00Z,2024,Utrecht,49 jaar,897 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/950c21d2-8a14-406d-b3af-877360bbd0ab_1614.jpg?itok=os4k4tYh
111,Joeri Pool,PVV,,,Q123176049,male,+1993-00-00T00:00:00Z,,,,,,2024,Kampen,30 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/71b17b6c-08c9-4ae7-90cc-292603765c24_1291.jpg?itok=SkJK8cLd
112,Wytske Postma,Nieuw Sociaal Contract,,,Q28861158,female,+1977-04-16T00:00:00Z,,,,,,2024,'s-Gravenhage,46 jaar,742 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/face7642-1fd8-4ec1-a909-c2579b0bd8d2_1291.jpg?itok=RoMBnaaf
113,Dennis Ram,PVV,,,Q123176040,male,+1974-03-30T00:00:00Z,,,,,,2024,Groningen,49 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/16d4d7c2-1bf0-46db-b1ff-edf72eb2e4d6_1291.jpg?itok=P7IHmmVo
114,Raymond de Roon,PVV,,,Q1841359,male,+1952-09-01T00:00:00Z,r_deroonpvv,r_deroonpvv,1352.0,+2015-12-04T00:00:00Z,+2020-04-15T00:00:00Z,2024,Aardenburg,71 jaar,6292 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/c60c655f-40ba-47b0-8e93-a2c8d1ff4743_1291.jpg?itok=IElAfmmv
115,Jesse Six Dijkstra,Nieuw Sociaal Contract,,,Q123173839,male,+1994-09-23T00:00:00Z,,,,,,2024,Utrecht,29 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/fd6c6b85-606d-46c2-a803-72f793816c73_1291.jpg?itok=cQUjRnkJ
116,Elke Slagt-Tichelman,GroenLinks-PvdA,,,Q123176007,female,+1977-02-18T00:00:00Z,,,,,,2024,Assen,47 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/dec3c54b-fb7a-4d4c-9e7e-ff622d7b63ab_1291.jpg?itok=O6SG-Rpb
117,Peter Smitskam,PVV,,,Q123176041,male,+1958-04-02T00:00:00Z,,,,,,2024,Zoetermeer,65 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/fb293120-43c2-466f-82ca-52111c0357d4_1291.jpg?itok=5v75zutN
118,Joost Sneller,D66,,,Q28860876,male,+1982-07-24T00:00:00Z,,,,,,2024,'s-Gravenhage,41 jaar,2304 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/da9f33b0-80ca-49eb-a1ec-def3b46538d9_1614.jpg?itok=pbeEJ9BP
119,Aant Jelle  Soepboer,Nieuw Sociaal Contract,,,,,,,,,,,2024,Nijewier,34 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/c8a96d5e-c255-455d-b239-0e8754f7341f_1291.jpg?itok=th8cF1MO
120,Chris Stoffer,SGP,,,Q51796208,male,+1974-09-19T00:00:00Z,,,,,,2024,Elspeet,49 jaar,2142 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/98aa8bde-85b0-49ed-9795-e2eeb206e3b8_1614.jpg?itok=gRp_9uK8
121,Luc Stultiens,GroenLinks-PvdA,,,Q123176009,male,+1993-07-17T00:00:00Z,LucStultiens,LucStultiens,,,,2024,'s-Gravenhage,30 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/7a727f46-0e36-493f-8779-736d3250fb27_1291.jpg?itok=Ae9MyriH
122,Marijke Synhaeve,D66,,,Q123175965,female,+1989-11-05T00:00:00Z,,,,,,2024,Lent,34 jaar,71 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/14642402-bfc5-4471-9246-7fb6742a35e8_1285.jpg?itok=OcJ9rq_u
123,Christine Teunissen,PvdD,,,Q19988346,female,+1985-09-06T00:00:00Z,,,,,,2024,'s-Gravenhage,38 jaar,1169 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/7564c685-2691-4796-9159-ebd5df4fdc8d_1614.jpg?itok=RY5wW_vw
124,Joris Thijssen,GroenLinks-PvdA,,,Q104439773,male,+1974-01-01T00:00:00Z,joris_pvda,joris_pvda,,+2010-10-15T00:00:00Z,+2021-03-15T00:00:00Z,2024,Muiderberg,49 jaar,1057 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/2aeb5ca9-f64f-4ec6-a0ce-83223bff4772_1614.jpg?itok=pQXED1Ye
125,Judith Tielen,VVD,,,Q28861047,female,+1972-04-02T00:00:00Z,JudithTielenVVD,JudithTielenVVD,,+2010-01-19T00:00:00Z,+2021-03-23T00:00:00Z,2024,Utrecht,51 jaar,2304 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/97ffe642-648f-4dab-a0e8-0720e96e3e35_1614.jpg?itok=09zU9ScK
126,Frans Timmermans,GroenLinks-PvdA,,,Q32681,male,+1961-05-06T00:00:00Z,TimmermansEU,TimmermansEU,149794.0,+2013-04-30T00:00:00Z,+2020-04-27T00:00:00Z,2024,Maastricht,62 jaar,4151 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/fd966b22-d9e2-4fae-8e28-505d4b100a81_1291.jpg?itok=yNRgWmE0
127,Mikal Tseggai,GroenLinks-PvdA,,,Q105773583,female,+1995-00-00T00:00:00Z,mikaltseggai,mikaltseggai,,+2010-12-30T00:00:00Z,+2021-03-15T00:00:00Z,2024,'s-Gravenhage,29 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/b8e78559-8f69-4ec6-89ce-17645a5eecdb_1291.jpg?itok=RB2L3qyZ
128,Gijs Tuinman,BBB,,,Q18433472,male,+1979-11-15T00:00:00Z,,,,,,2024,Oud Beijerland,44 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/4bbe4b67-071b-460a-b0d8-0ed35e7ff91e_1291.jpg?itok=XKjYpIGT
129,Judith Uitermark,Nieuw Sociaal Contract,,,Q123174008,female,+1971-09-20T00:00:00Z,,,,,,2024,Vijfhuizen,52 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/3a24a34a-04ba-46ee-97a3-26267c000a8d_1291.jpg?itok=uXig-093
130,Jan Valize,PVV,,,Q123176048,male,+1982-09-14T00:00:00Z,,,,,,2024,Venlo,41 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/4ecd2363-b9f8-444a-8cdf-cd8e83fa4116_1291.jpg?itok=tOGc-ELE
131,Eline Vedder,CDA,,,Q118255422,female,+1979-04-15T00:00:00Z,ElineVedder,ElineVedder,,+2016-10-22T00:00:00Z,+2023-05-15T00:00:00Z,2024,Ruinerwold,44 jaar,287 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/a4993263-317a-4c92-b844-6521aa1eaaba_1614.jpg?itok=Za38x27M
132,Martine van der Velde,PVV,,,Q123176035,female,+1989-05-20T00:00:00Z,,,,,,2024,Utrecht,34 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/e81b08c2-7ebc-4337-99b8-1d2e2e63aa8d_1291.jpg?itok=db1b_jXR
133,Caspar Veldkamp,Nieuw Sociaal Contract,,,Q123174040,male,+1964-04-23T00:00:00Z,,,,,,2024,Den Haag,59 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/2109eb16-0536-4adb-a32c-38022e10564e_1291.jpg?itok=iZgw-QnN
134,Hester Veltman,VVD,,,Q123175891,female,+1973-11-13T00:00:00Z,,,,,,2024,Otterlo,50 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/ce22e9dd-c28e-4be3-bda9-44438d709822_1291.jpg?itok=XYulXOZa
135,Henk Vermeer,BBB,,,Q122169435,male,+1966-08-21T00:00:00Z,,,,,,2024,Harderwijk,57 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/02fab128-a8d3-4010-b936-5500a53caf27_1291.jpg?itok=w2xS8CQw
136,Hans Vijlbrief,D66,,,Q83779218,male,+1963-08-17T00:00:00Z,,,,,,2024,Woubrugge,60 jaar,362 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/19c8d0fb-66ca-4b45-be82-057cb36e1e61_1291.jpg?itok=K0GOyq4x
137,Elmar Vlottes,PVV,,,Q28861883,male,+1989-08-03T00:00:00Z,,,,,,2024,Apeldoorn,34 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/71653caa-dc3a-4441-80cb-34f6a737ee1e_1291.jpg?itok=mfN7eHF9
138,Marina Vondeling,PVV,,,Q123176047,female,+1986-07-14T00:00:00Z,,,,,,2024,Rhoon,37 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/f3ebacbe-ae1d-4ee9-bf9f-cef7d9e0f489_1291.jpg?itok=OmCSAE0e
139,Henk de Vree,PVV,,,Q28861877,male,+1954-01-29T00:00:00Z,,,,,,2024,Hardinxveld-Giessendam,70 jaar,189 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/fe0f0f14-651a-45b2-82d6-f8a2a065b76f_1291.jpg?itok=qCmniYfw
140,Aukje de Vries,VVD,,,Q1532558,female,+1964-10-21T00:00:00Z,aukjedevries,aukjedevries,5966.0,+2009-01-03T00:00:00Z,+2020-04-19T00:00:00Z,2024,Leeuwarden,59 jaar,3427 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/b8d002bc-ea6c-4f57-b36e-38415b205e09_1291.jpg?itok=2MtW9X5J
141,Nicolien van Vroonhoven,Nieuw Sociaal Contract,,,Q2353344,female,+1971-04-09T00:00:00Z,,,,,,2024,Hilversum,52 jaar,2913 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/9ba1fdd9-e6ac-4659-bd45-1ffc08aa6ed5_255.jpg?itok=6H2un0ez
142,Christianne van der Wal,VVD,,,Q44082843,female,+1973-11-13T00:00:00Z,,,,,,2024,Harderwijk,50 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/1e5fb811-ea58-4239-8404-ade3e8fcd480_1291.jpg?itok=KQm-jTjc
143,Merlien  Welzijn,Nieuw Sociaal Contract,,,,,,,,,,,2024,Rotterdam,50 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/e3f71155-7306-459e-82f8-0b93695b7f7c_1291.jpg?itok=qfmi8UsN
144,Lisa Westerveld,GroenLinks-PvdA,,,Q28860434,female,+1981-11-16T00:00:00Z,Lisawesterveld,Lisawesterveld,,+2010-03-30T00:00:00Z,+2020-12-29T00:00:00Z,2024,Nijmegen,42 jaar,2526 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/c7822b58-103f-4612-87ef-648be97192c6_1614.jpg?itok=DU_TQnue
145,Raoul White,GroenLinks-PvdA,,,Q123176008,male,+1972-09-16T00:00:00Z,,,,,,2024,Purmerend,51 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/10505586-5550-406d-aa22-81dc64a20aa8_1290.jpg?itok=Kfn-6cwx
146,Geert Wilders,PVV,,,Q105338,male,+1963-09-06T00:00:00Z,geertwilderspvv,geertwilderspvv,950235.0,+2009-05-22T00:00:00Z,+2018-05-10T00:00:00Z,2024,,60 jaar,9247 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/6d33b9bc-7d3a-4a60-b2d7-c2b70cd11ab1_1614.jpg?itok=0s8w26P8
147,Dilan Yeşilgöz-Zegerius,VVD,,,Q28861002,female,+1977-06-18T00:00:00Z,DilanYesilgoz,DilanYesilgoz,22359.0,+2009-12-25T00:00:00Z,+2020-04-25T00:00:00Z,2024,Amsterdam,46 jaar,1701 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/9ab41898-332f-4c08-a834-d58b4669c990_1291.jpg?itok=-1IRiJzS
148,Claudia van Zanten,BBB,,,Q123176329,female,+1978-12-30T00:00:00Z,,,,,,2024,Amsterdam,45 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/c20ef62c-b1da-491f-bed8-0ffb6c2096d4_1291.jpg?itok=z6RvX4sJ
149,Femke Zeedijk,Nieuw Sociaal Contract,,,Q122841334,female,+1974-02-07T00:00:00Z,,,,,,2024,Eindhoven,50 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/7af39711-d57a-490f-86c9-26ea532e8ed0_1291.jpg?itok=gdqUyCm3
